time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
23.09,-0.476485919891321,-0.368896852888516,0.0488457943446127,0.279564940751167,-0.454573140206617,0.108068310326366,-0.00399849224045216,-0.0832414457409488,-0.00392713769430262,-0.0229699074763241,-0.0610472598421558,0.034727095350583
23.095,-0.48597324591235,-0.368277187460022,0.0508816725346964,0.287733159449419,-0.460683711363594,0.106806179770665,-0.00362897696331678,-0.0852200920539942,-0.00395000858750407,-0.0235776355925159,-0.0626821440530928,0.0347942547058208
23.1,-0.496014354000422,-0.36758531615642,0.0529490342634799,0.2966217250762,-0.466880704223297,0.105665721047254,-0.00341540855447023,-0.0871938830405249,-0.00393319804763982,-0.0242109991675209,-0.0643133754673264,0.0348269530590358
23.105,-0.506581262565131,-0.366789747075419,0.0550301861172741,0.306271932522973,-0.473156331629739,0.104654152123469,-0.00341695999913318,-0.0891594324035733,-0.00387567193466624,-0.0248731481803012,-0.0659422866333284,0.0348258527797515
23.11,-0.517637014242509,-0.365856772134141,0.0571058760190088,0.316731786192239,-0.479504968069044,0.10377737150653,-0.00369398820819202,-0.0911148390110735,-0.00377627763418938,-0.0255609148021977,-0.0675767744420002,0.0347950445714771
23.115,-0.529138498467341,-0.364751892021771,0.0591553764406526,0.32805543201998,-0.48592387511023,0.103040038446793,-0.00430603211397373,-0.0930598316682388,-0.00363368456094872,-0.0262636939915745,-0.0692311785676129,0.0347418326883853
23.12,-0.541039536834731,-0.36344119105275,0.0611565725983066,0.340302202331495,-0.492413828404711,0.102445668186926,-0.00530971996314476,-0.0949958375419638,-0.00344633844239526,-0.0269624071144608,-0.0709260445143393,0.0346764605104492
23.125,-0.553294031749158,-0.361892601453636,0.0630860631061632,0.353535285370757,-0.498979603567018,0.10199673361436,-0.00675666967498842,-0.0969259682398516,-0.00321243164714155,-0.0276286004771235,-0.0726877791771699,0.0346117859919876
23.13,-0.565858972001116,-0.360077007513656,0.0649192830539848,0.367820046816291,-0.505630281649473,0.101694764644215,-0.00869147250527865,-0.0988549243132764,-0.00292989047843943,-0.028223732215184,-0.0745482070748602,0.0345629159764934
23.135,-0.578697095092568,-0.35796915388033,0.0666306614327311,0.38322204560351,-0.512379340743102,0.101540437144054,-0.0111498522469098,-0.100788825402168,-0.00259637905277473,-0.0286986997442889,-0.0765440355424532,0.0345468076931014
23.14,-0.59177902530414,-0.355548337901449,0.0681938259619854,0.399804800279624,-0.519244508411664,0.10153364420575,-0.0141570894353654,-0.102734978692532,-0.00220931828151096,-0.0289936557288118,-0.0787162373270712,0.0345818450689889
23.145,-0.605084737786415,-0.352798881942719,0.0695818683839473,0.417627374277385,-0.526247359964786,0.101673544039674,-0.0177267924465954,-0.104701602274591,-0.00176591769625883,-0.0290381532563169,-0.0811093593406942,0.0346873969360933
23.15,-0.618604240681554,-0.349710396660507,0.0707676819527236,0.436741858295961,-0.533412659607534,0.101958580646633,-0.0218600852262559,-0.1066975220223,-0.00126321749031793,-0.0287516508119425,-0.083770766879545,0.0348833638699298
23.155,-0.632337417000643,-0.3462778590182,0.0717243800344526,0.457190834898551,-0.540767454720987,0.102386475615946,-0.0265452652053631,-0.10873186064145,-0.000698138219399305,-0.0280443951185114,-0.0867498334617525,0.0351897203141211
23.16,-0.646293022605668,-0.342501538389505,0.0724258004458245,0.479004914104397,-0.548339947252726,0.102954191776992,-0.03175796550111,-0.110813735657356,-6.7536088031188e-05,-0.0268186855016434,-0.0900970875406103,0.0356260588045489
23.165,-0.660486892593133,-0.338386809720954,0.0728470945487984,0.502200428992253,-0.556158179650502,0.103657871847462,-0.0374618337005373,-0.112951979636586,0.00063173743616272,-0.0249705078385947,-0.0938633286316112,0.0362111434499646
23.17,-0.674939461807578,-0.333943894146639,0.0729653934911158,0.526777377185296,-0.564248585128036,0.104492757512838,-0.0436097164071883,-0.11515489131352,0.00140277191170854,-0.0223915101222204,-0.0980987267007604,0.0369624802497061
23.175,-0.689672752309907,-0.329187564775393,0.0727605367704503,0.552717687798039,-0.572634462482906,0.105453096376819,-0.0501453153717701,-0.117430021068211,0.0022485292599186,-0.0189712760220763,-0.10285191981273,0.0378959122078422
23.18,-0.704707017917051,-0.324136849087162,0.0722158410362755,0.579983884388881,-0.581334443429822,0.106532045793076,-0.0570052585093623,-0.119783988958672,0.00317176830523017,-0.0145998383512808,-0.108169125831515,0.0390252474051053
23.185,-0.72005726062075,-0.318814750275437,0.0713188803102168,0.608518203147752,-0.590361024828042,0.107721583602273,-0.0641215084901505,-0.122222328815959,0.00417495994565247,-0.00917036180008635,-0.114093284226168,0.0403619280977358
23.19,-0.735729843950986,-0.313247998984156,0.0700622431846352,0.638242212422398,-0.59971923880762,0.109012436167872,-0.0714240138988411,-0.124749348278082,0.00526019004889511,-0.00258191433788153,-0.120663243637312,0.0419147484390793
23.195,-0.751719423501069,-0.307466835376318,0.0684442285802838,0.669056965148306,-0.609405530399156,0.110394033786796,-0.0788434941441763,-0.127367992497484,0.00642904735222945,0.00525776014537069,-0.127913009765021,0.0436896275218588
23.2,-0.768006395436023,-0.301504810535801,0.066469439738162,0.70084370010411,-0.619406904865821,0.111854502550014,-0.0863142402155206,-0.130079698922174,0.00768249441682721,0.0144295587032643,-0.13587106639856,0.0456894431223393
23.205,-0.78455503158,-0.295398586962176,0.0641492365827052,0.733465091405174,-0.629700395815217,0.113380700094476,-0.093776809724232,-0.132884232195387,0.00902072107925106,0.0250005160416356,-0.144559780169283,0.0479139298470574
23.21,-0.801312427280785,-0.289187711304678,0.0615020095556566,0.766767028503182,-0.640252890883544,0.114958300515903,-0.101180496908614,-0.135779491842383,0.0104429818239849,0.0370215672699478,-0.153994897089444,0.0503596434362021
23.215,-0.818208338963531,-0.28291432915764,0.0585532434417564,0.800580891483936,-0.651021335116698,0.116571931132618,-0.108485466606872,-0.138761290814035,0.011947420972412,0.0505256552035412,-0.164185136403307,0.0530199908946698
23.22,-0.835155935655796,-0.276622812038237,0.0553353473793001,0.834726269103225,-0.661953314078951,0.118205360962143,-0.115664455444223,-0.141823109717857,0.0135308923717559,0.0655262498600425,-0.175131884986656,0.055885324049419
23.225,-0.852053436251002,-0.270359270573969,0.0518872368106048,0.869014050415542,-0.67298800026232,0.119841737868092,-0.122703963078723,-0.144955839064358,0.0151887831263358,0.0820163342920932,-0.186828993712126,0.0589430922188452
23.23,-0.868786554981447,-0.264170935102239,0.0482536640974079,0.903249805852194,-0.684057428636621,0.121463868531478,-0.129604880353117,-0.148147529300771,0.0169148535391956,0.0999678954266774,-0.199262676003479,0.062178048061169
23.235,-0.885231634079621,-0.258105394716636,0.0444843063343595,0.937237361117694,-0.695088051204786,0.123054532864896,-0.136382528303599,-0.151383174913591,0.018701107489395,0.119331941882618,-0.21241150828796,0.0655724994503088
23.24,-0.901259306926445,-0.252209697474725,0.0406326309168675,0.97078245820702,-0.706002507115117,0.124596822366978,-0.143066110611948,-0.154644563579671,0.0205377086287066,0.140039053578974,-0.226246532171366,0.0691065994752513
23.245,-0.91673850857268,-0.246529327079364,0.0367545710125365,1.00369639296373,-0.716721534948844,0.126074490326056,-0.14969761054197,-0.15791022346913,0.0224129577573887,0.162000451060051,-0.240731458751268,0.072758666390914
23.25,-0.931540634334047,-0.241107083877399,0.0329070536084593,1.03579951838902,-0.727165947735314,0.127472300809619,-0.156330189958851,-0.161155500800102,0.0243133453345251,0.18510955649161,-0.255822976309386,0.0765055255338596
23.255,-0.945543641712285,-0.235981909510533,0.0291464316501837,1.06692450750506,-0.737258589284477,0.128776363065865,-0.163026171113982,-0.164352795350681,0.0262236902144718,0.209244003742961,-0.271471163383925,0.0803228657784468
23.26,-0.958635896256474,-0.231187704084967,0.0255268783995921,1.09691927871576,-0.746926192548397,0.129974438323347,-0.169854700174261,-0.167471973911838,0.0281273714346678,0.234268042224703,-0.287620009590272,0.084185603935588
23.265,-0.970719577757402,-0.226752191486071,0.0220988060535707,1.12564949967817,-0.756101066671502,0.131056206975279,-0.176889204022804,-0.170480971015983,0.0300066544113154,0.260035268415009,-0.304208046220114,0.0880682514528084
23.27,-0.981713488452163,-0.222695891796623,0.0189073715433933,1.15300060180811,-0.764722548693889,0.132013485713588,-0.184204758100766,-0.173346573406454,0.0318431065620816,0.286391610363939,-0.321169087342993,0.0919452787210088
23.275,-0.991555138246299,-0.219031259241363,0.0159911301005363,1.17887925563742,-0.772738167896555,0.132840386241242,-0.191875482857449,-0.176035370584904,0.0336180906168677,0.313178483914224,-0.33843307968891,0.0957914731021601
23.28,-1.00020202134483,-0.215762039506968,0.0133808916516826,1.20321427622295,-0.780104484769979,0.133533409622188,-0.199972079985135,-0.178514839527324,0.0353133172305013,0.340236034879102,-0.355927055955694,0.0995822873618874
23.285,-1.00763204169258,-0.212882891818706,0.0110988266384088,1.22595694666113,-0.786787581739045,0.134091472990591,-0.208559607647726,-0.180754518526347,0.0369114325515699,0.367406378940877,-0.373576181453926,0.103294175458663
23.29,-1.0138430885638,-0.210379309265706,0.00915785691079302,1.24708076563212,-0.792763198280559,0.134515868089553,-0.217695577276226,-0.182727214316784,0.0383966117045306,0.394536750582724,-0.391304878419066,0.106904912589271
23.295,-1.01885180578097,-0.208227856334771,0.00756135457773795,1.26658064115701,-0.798016518172797,0.13481015379765,-0.227428434333809,-0.184410179270503,0.0397551262281385,0.421482473992541,-0.409038006269675,0.110393896046904
23.3,-1.02269163586571,-0.206396726457513,0.0063031579081289,1.2844715670179,-0.802541630667201,0.134979987293431,-0.237796463032503,-0.185786192370536,0.0409758527919229,0.448109672669016,-0.426702070068153,0.113742422884948
23.305,-1.0254102518581,-0.204846605756008,0.00536789942782357,1.30078683041741,-0.806340699846483,0.135032900686977,-0.248827131660398,-0.186844479421493,0.0420506922290508,0.474297640512298,-0.444226424008539,0.116933939702017
23.31,-1.02706651312081,-0.203531813264335,0.00473162808888908,1.3155758094946,-0.809422886947991,0.134978031726713,-0.260536872278025,-0.187581414636508,0.042974872114251,0.499940805564087,-0.461544432485868,0.119954259200944
23.315,-1.02772709641089,-0.202401673777919,0.0043626955395572,1.32890142745759,-0.811803078739888,0.134825818516334,-0.272931267284123,-0.188000957011272,0.0437471125790108,0.524950228280857,-0.478594548712152,0.1227917376644
23.32,-1.02746295978761,-0.201402068004634,0.0042228666730988,1.34083733660068,-0.813500481013616,0.134587669034853,-0.286005596778242,-0.188114789948414,0.0443696433543318,0.54925458919226,-0.495321270344825,0.12543740726556
23.325,-1.02634579508198,-0.200477096455925,0.00426860716025135,1.35146491059667,-0.81453713986582,0.134275616659589,-0.299745685583077,-0.187942150230249,0.0448480695153159,0.57280063581129,-0.511675933439931,0.127885057307158
23.33,-1.02444461571305,-0.199570788828285,0.00445249574945765,1.36087012737724,-0.814936454718186,0.133901972889513,-0.314128977814484,-0.187509351175269,0.0451910932717664,0.5955530753907,-0.5276173103091,0.130131259137755
23.335,-1.02182261194133,-0.198628789521837,0.00472470674841734,1.36914042769131,-0.814721746037084,0.133478988111798,-0.329125760345769,-0.186849023053285,0.045410108537172,0.617493918095215,-0.543111983433067,0.132175330668764
23.34,-1.01853438669078,-0.197599952241513,0.0050345081363891,1.37636163597251,-0.813914937562853,0.133018530606993,-0.344700454529354,-0.18599911003667,0.0455186930781783,0.638621293787897,-0.558134476174734,0.13401923809957
23.345,-1.01462366333152,-0.196437781989023,0.00533172296446685,1.38261503020912,-0.812535407654997,0.132531793100142,-0.360812898037599,-0.185001675828927,0.045532029091242,0.658947784208528,-0.572667131199424,0.135667434589242
23.35,-1.01012153365771,-0.195101670744761,0.00556810579700666,1.3879746457342,-0.810599057239221,0.132029035074477,-0.377419545403552,-0.183901578718417,0.04546628658031,0.678498330068036,-0.586699738689385,0.137126638081032
23.355,-1.00504529087852,-0.193557883269465,0.00569859162976481,1.39250489381737,-0.808117632972666,0.131519367793707,-0.394474526337371,-0.182745080710211,0.0453380046970144,0.69730778867108,-0.600228927994936,0.138405553138025
23.36,-0.999397869676797,-0.191780261208419,0.005682381684599,1.39625856923899,-0.805098333840208,0.131010587539488,-0.411930514537535,-0.18157845464584,0.0451635043195931,0.715418231292941,-0.613257347618623,0.139514544303081
23.365,-0.993167893935537,-0.189750626518213,0.00548383842093097,1.39927531135496,-0.801543717735956,0.130509060969104,-0.429739375700894,-0.180446648334652,0.0449583609220178,0.73287607992623,-0.625792668705651,0.140465270958117
23.37,-0.986330313002027,-0.187458878596657,0.00507317070639873,1.40158057039533,-0.79745191202239,0.130019664746518,-0.44785258079604,-0.179392056546113,0.0447369607639491,0.749729189550516,-0.637846455880827,0.141270295735473
23.375,-0.978847589568279,-0.184902792796227,0.0044268990224416,1.403185115002,-0.792817119023334,0.129545779723636,-0.466221388319912,-0.178453441312876,0.0445121562864942,0.766023984315689,-0.649432955780335,0.141942680058539
23.38,-0.970671386471874,-0.182087540641379,0.00352809949442587,1.40408509870215,-0.787630394393252,0.129089337993208,-0.484796816082342,-0.177665029489889,0.0442950290360378,0.781802753744271,-0.660567857550905,0.142495581230279
23.385,-0.961744685974164,-0.1790249634602,0.00236643406626202,1.40426268281285,-0.781880663862679,0.128650919167173,-0.50352943797568,-0.177055804943885,0.0440947611167185,0.797101208280107,-0.671267080664179,0.142941865569445
23.39,-0.952004263375417,-0.175732640736116,0.000937981924969568,1.403687192094,-0.775555932561914,0.128229890339821,-0.522369053242422,-0.176649001964077,0.0439186096327048,0.811946382535693,-0.681545643541898,0.143293751397836
23.395,-0.941383427276081,-0.172232801830387,-0.000755106013387039,1.40231675839613,-0.768644631539744,0.127824582470863,-0.541264284229258,-0.17646179709985,0.0437719732089543,0.826354959960805,-0.691416661828889,0.143562494252635
23.4,-0.929814931597495,-0.168551134496703,-0.00270510239986772,1.40010038774505,-0.761137038746477,0.127432494469171,-0.560162163064526,-0.176505189002186,0.043658535691149,0.840332075122815,-0.700890518000362,0.14375812463697
23.405,-0.917233959947163,-0.164715545642783,-0.00489931759390987,1.39698036890448,-0.7530267070886,0.127050515165545,-0.579007767970584,-0.176784050104636,0.0435804695873472,0.853870630254656,-0.709974234830361,0.143889246076009
23.41,-0.903581081421083,-0.160754929101432,-0.00732079960581728,1.39289492748101,-0.744311830522135,0.126675152708067,-0.597743966160272,-0.177297330085593,0.0435386806705315,0.866951142166534,-0.718671074685937,0.143962898391613
23.415,-0.888805078816404,-0.156697991930411,-0.00994908637071815,1.38778101991264,-0.734996480729409,0.126302760748019,-0.616311312846432,-0.178038388851166,0.0435330752755213,0.879542115008801,-0.726980375320006,0.143984488133729
23.42,-0.8728655556877,-0.152572185279873,-0.0127609780478919,1.38157715679193,-0.725091651753675,0.125929751131047,-0.634648145376278,-0.178995436049386,0.0435628330113815,0.891600914624131,-0.734897621493497,0.143957785192672
23.425,-0.855735237701138,-0.148402778560631,-0.0157312996149652,1.37422614521762,-0.714616057907698,0.125552783659724,-0.65269089857007,-0.180152054627082,0.0436266696654318,0.903075102123561,-0.742414740989366,0.143884981922912
23.43,-0.837401896022634,-0.144212106986291,-0.0188336277684536,1.3656776452472,-0.70359664100952,0.125168924812176,-0.670374652747489,-0.181487787415253,0.0437230777829035,0.913904168495881,-0.749520603913853,0.143766808762565
23.435,-0.817869835427543,-0.140019013037619,-0.0220409607584356,1.35589044574913,-0.692068756047104,0.124775769020982,-0.68763391045022,-0.182978767914375,0.0438505355486102,0.924021598982286,-0.756201696012507,0.143602698422339
23.44,-0.797160906604056,-0.135838492489644,-0.0253263149588458,1.34483437946376,-0.680076019102016,0.124371518146934,-0.704403582312171,-0.184598379074947,0.0440076779505739,0.933357185931821,-0.762442930321253,0.143390989293106
23.445,-0.775315019746754,-0.131681545804738,-0.0286632373838588,1.33249181506387,-0.667669817022798,0.123955017013295,-0.720620147684027,-0.186317926648599,0.0441934275438689,0.941839502077438,-0.768228556957234,0.143129157798689
23.45,-0.752390153966233,-0.127555226345004,-0.0320262286947713,1.31885868444454,-0.654908494106305,0.123525745173854,-0.736222942264282,-0.188107316340644,0.044407085232979,0.949398442707727,-0.773543128250168,0.142814068987748
23.455,-0.728461873318159,-0.123462868370418,-0.0353910762163429,1.30394502520527,-0.641856246066745,0.123083767341,-0.751155513864908,-0.189935726267882,0.0446483841469576,0.955967745038998,-0.778372475657259,0.142442234684019
23.46,-0.703622374604181,-0.119404470496766,-0.038735100850432,1.28777504008133,-0.628581765019096,0.122629646967523,-0.765366979219075,-0.191772267908495,0.0449175117237924,0.961487396127362,-0.78270465586774,0.142010068952142
23.465,-0.677979103994639,-0.115377204472036,-0.0420373253404861,1.27038669572093,-0.615156690329967,0.122164329236575,-0.778813309989755,-0.193586629695246,0.0452151064337292,0.965905846742197,-0.786530826023833,0.1415141314336
23.47,-0.651652988735393,-0.111376015015389,-0.0452785739642746,1.25183090158391,-0.601653928386623,0.121689001065828,-0.791458475288354,-0.195349697619034,0.0455422361102463,0.969181957517664,-0.789846011877952,0.140951350205806
23.475,-0.624776336783395,-0.107394274201536,-0.0484415153429917,1.23217032495178,-0.588145909183218,0.121204936599751,-0.803275371313272,-0.197034146751308,0.0459003646508738,0.971286615088159,-0.792649737773487,0.140319217156305
23.48,-0.597490461476179,-0.103424453530702,-0.0515106606551217,1.21147790945197,-0.574702848925885,0.120713337008999,-0.814246476219087,-0.198614996629254,0.0462913129966862,0.972203969380704,-0.794946493371348,0.139615950380551
23.485,-0.569943090776365,-0.0994587783660593,-0.0544723292112338,1.18983517178179,-0.561391085661509,0.120215173239033,-0.824364179858697,-0.20007012221457,0.0467172189527814,0.971932258265935,-0.796746018830102,0.138840619741294
23.49,-0.542285621840336,-0.0954898327053386,-0.0573145922290158,1.16733035445065,-0.548271549522193,0.119711039692844,-0.833630753204199,-0.201380710907981,0.0471804987607545,0.970484201751731,-0.798063397454965,0.137993233404898
23.495,-0.514670282233159,-0.091511087035926,-0.0600272039498585,1.14405651159884,-0.535398421039537,0.119201025772506,-0.842057940414682,-0.202531655149835,0.0476838115785337,0.967886964162994,-0.798918952416063,0.137074784829384
23.5,-0.487247259530228,-0.0875173279679385,-0.0626015271958137,1.12010960076834,-0.522818020765767,0.11868461084628,-0.849666176815967,-0.203511869700673,0.0482300263548026,0.964181698580432,-0.799337951739195,0.136087261256736
23.505,-0.460161861585818,-0.0835049750477899,-0.0650304583202303,1.09558664650817,-0.510567961876022,0.118160586671773,-0.856483457406573,-0.20431452295426,0.0488221891712697,0.959422702519959,-0.799350133119118,0.135033616197972
23.51,-0.433551770419892,-0.0794722771949268,-0.0673083544735749,1.07058403257128,-0.498676585266521,0.117627009711844,-0.862543901638313,-0.204937172693548,0.0494634880962994,0.953676226800071,-0.79898906691634,0.13391770963977
23.515,-0.407544453209992,-0.0754193881519807,-0.0694309643548764,1.04519596888397,-0.487162684604062,0.117081184237168,-0.867886079745176,-0.205381798580244,0.0501572120345287,0.947018990259831,-0.79829138169948,0.132744220701644
23.52,-0.382254793774194,-0.0713483268094864,-0.0713953622504546,1.01951316808135,-0.47603551741792,0.116519675703964,-0.872551182380235,-0.205654726312919,0.0509067000090663,0.939536461096049,-0.797295881634243,0.131518538199983
23.525,-0.357783006553935,-0.0672628339443472,-0.0731998842079593,0.993621754776687,-0.465295088116748,0.115938352686279,-0.876581127419702,-0.205766441666196,0.0517152777687624,0.931320970891427,-0.79604258868501,0.130246635011488
23.53,-0.33421289179926,-0.0631681415642058,-0.0748440646286616,0.967602419361744,-0.454932680079183,0.115332454660074,-0.88001670437899,-0.205731296343951,0.0525861795209734,0.922469729875086,-0.79457174483232,0.128934932270924
23.535,-0.311610484891234,-0.0590706745334122,-0.0763285713171588,0.941529817435502,-0.444931606892632,0.114696682187776,-0.882895857189464,-0.205567111509981,0.0535224538583514,0.913082811705434,-0.792922810238697,0.1275901593003
23.54,-0.290023144206386,-0.0549777064065368,-0.0776551370209443,0.915472206271439,-0.435268147472941,0.114025305525852,-0.885252199811687,-0.20529468874678,0.0545268544528174,0.9032611733182,-0.791133492518882,0.126219214777359
23.545,-0.26947911063661,-0.0508969924142401,-0.0788264856440106,0.889491301330543,-0.42591262617464,0.113312287353508,-0.887113846559829,-0.204937241786837,0.0556017176875275,0.893104770443152,-0.789238840076018,0.124829034052099
23.55,-0.249987558141192,-0.0468364023836846,-0.0798462515725362,0.863642328915973,-0.416830597021929,0.11255141517401,-0.888502620880209,-0.204519765438381,0.0567488309398229,0.882710822611292,-0.787270429019191,0.123426466761415
23.555,-0.231539139121234,-0.042803575113667,-0.0807188908805914,0.837974245789709,-0.407984090737911,0.111736438949079,-0.889433683951069,-0.20406836051514,0.0579692965773931,0.872172273220339,-0.78525566871213,0.122018168028797
23.56,-0.214107011770027,-0.0388056134674463,-0.0814495835914768,0.81253009301374,-0.399332884179623,0.110861209672931,-0.889915599501346,-0.203609535168008,0.0592633977742562,0.861576480874073,-0.783217245795642,0.120610505623074
23.565,-0.197648319773948,-0.0348488363173641,-0.0820441266751346,0.787347449458633,-0.390835753935999,0.109919814860556,-0.889950825530918,-0.203169503765744,0.0606304729164279,0.851004168129549,-0.781172720878087,0.119209484538079
23.57,-0.182106078737061,-0.0309385996215165,-0.0825088180853578,0.76245895029816,-0.38245167903764,0.108906707301084,-0.889536599010132,-0.202773504406786,0.0620688056126169,0.840528643336215,-0.779134286298137,0.117820689587738
23.575,-0.167411409328896,-0.027079194511409,-0.0828503328891986,0.737892837274593,-0.374140961773402,0.10781682389662,-0.888666157826051,-0.202445155338477,0.0635755371529106,0.830215300785909,-0.777108687708404,0.116449245824091
23.58,-0.153486045127773,-0.0232738255354531,-0.0830755933943353,0.713673510408017,-0.365866240314002,0.106645691952007,-0.887330226586487,-0.202205869114169,0.0651466076964584,0.820121394259343,-0.775097306943066,0.115099795906621
23.585,-0.140245034002574,-0.0195246673892464,-0.0831916360833925,0.689822054908662,-0.357593372009349,0.105389520879403,-0.885518680320163,-0.202074341337311,0.0667767315632145,0.810296069592929,-0.773096398900841,0.113776492999519
23.59,-0.127599546009291,-0.015832993852466,-0.083205479030255,0.666356722057992,-0.349292171658047,0.104045277907663,-0.883222293072861,-0.20206612841444,0.068459410807242,0.800780633428424,-0.771097471122201,0.112483007361927
23.595,-0.115459698351884,-0.0121993685372467,-0.0831239941933259,0.643293348439167,-0.340936994555795,0.10261074701201,-0.880434476874857,-0.202193325931703,0.0701869898119749,0.79160902815473,-0.769087791433659,0.111222544530485
23.6,-0.10373730896665,-0.00862388371037162,-0.0829537894406049,0.620645703788219,-0.332507159536925,0.101084570875907,-0.877152920115158,-0.202464356125579,0.0719507520206574,0.78280847747539,-0.767051006485733,0.109997872873016
23.605,-0.0923484945667456,-0.00510643110816529,-0.0827011052630088,0.598425763573844,-0.323987212368472,0.0994662762380145,-0.873381042269007,-0.202883869472056,0.0737410581475482,0.774400263243186,-0.764967852191999,0.108811358308591
23.61,-0.0812160362172477,-0.00164698746515525,-0.0823717308122208,0.576643907888679,-0.315367034595516,0.0977562834406821,-0.869129193276559,-0.20345276171443,0.0755475233631541,0.766400592309536,-0.762816935916205,0.107665004126383
23.615,-0.0702714452741236,0.00175410253072179,-0.0819709431440577,0.555309053082974,-0.3066418071475,0.0959559013668663,-0.86441553970735,-0.204168303763935,0.0773592290783894,0.758821512140138,-0.760575569660689,0.106560494069334
23.62,-0.0594566743031128,0.00509586202961193,-0.081503472400833,0.534428726581966,-0.297811841598475,0.094067309221475,-0.859266595276178,-0.205024377962165,0.0791649631540895,0.751671835718897,-0.758220633378824,0.105499237147075
23.625,-0.0487254308399011,0.00837645066560613,-0.080973494222637,0.514009098352508,-0.288882294855444,0.0920935267804671,-0.853717369544366,-0.206011810361976,0.080953480736383,0.744958039546981,-0.755729447763943,0.104482412969102
23.63,-0.038044065991571,0.0115929773980176,-0.0803846490746108,0.494054984436195,-0.279862785181557,0.0900383748034821,-0.847811125141657,-0.207118785175233,0.0827137765776051,0.738685102997064,-0.753080636365934,0.103511016705844
23.635,-0.0273920243600037,0.0147413657166697,-0.0797400865728308,0.474569838817431,-0.270766928826836,0.0879064272959498,-0.841598750102156,-0.208331324576313,0.0844353587564937,0.732857262514901,-0.750254957583842,0.102585903057208
23.64,-0.0167618560817986,0.0178162761011264,-0.0790425314410743,0.455555749667904,-0.261611817149305,0.0857029572306945,-0.835137767521328,-0.209633814844411,0.0861085132513192,0.727478659793875,-0.747236087935479,0.101707828808733
23.645,-0.00615880547542949,0.0208110875049103,-0.0782943665666395,0.437013454768576,-0.252417454002309,0.083433877214015,-0.828491019329396,-0.211009558526974,0.0877245489019182,0.72255386876811,-0.744011339001401,0.100877493670087
23.65,0.00439999652085703,0.0237179368798903,-0.0774977278375673,0.418942388756202,-0.243206172401444,0.0811056764225479,-0.821725074143218,-0.21244133198386,0.0892760129326175,0.718088291852394,-0.740572291599398,0.100095579118792
23.655,0.0148866975674179,0.0265278134880082,-0.0766546050792699,0.40134077190281,-0.234002048148346,0.0787253549570523,-0.814908420488895,-0.213911928312872,0.0907568683608079,0.71408842117204,-0.736915332110757,0.0993627849271146
23.66,0.0252641984572907,0.0292307030126385,-0.075766943459957,0.384205746570077,-0.224830326273307,0.076300356565977,-0.808109515772803,-0.215404667169091,0.0921626262062745,0.710561965512289,-0.7330420775102,0.0986798629555215
23.665,0.0354878806233759,0.0318157752578503,-0.0748367401540113,0.367533563469344,-0.215716873968173,0.0738385004907019,-0.80139476785853,-0.216903855224466,0.0934904273360757,0.707517848346863,-0.728959677608061,0.098047647681502
23.67,0.0455075242145376,0.0342716084412569,-0.0738661317641109,0.351319815612352,-0.206687671224052,0.0713479129800403,-0.794826529705751,-0.218395183795462,0.0947390709080313,0.704966086545543,-0.724680985341789,0.0974670828268522
23.675,0.0552693503251304,0.0365864426520006,-0.0728574689150105,0.335559713593454,-0.197768347776752,0.0688369588195402,-0.788461188074257,-0.219866053320816,0.0959089885946802,0.702917563148835,-0.720224588670859,0.0969392433737313
23.68,0.0647181190665229,0.038748454864426,-0.0718133754512742,0.320248391856829,-0.188983772309855,0.066314173030023,-0.782347424729404,-0.221305817740767,0.0970021659737331,0.701383710836463,-0.715614700710284,0.096465352235308
23.685,0.0737992154056887,0.0407460478875581,-0.07073679071275,0.305381232136361,-0.180357697283848,0.0637881927221095,-0.776524722937214,-0.222705945276654,0.0980220145717947,0.700376125286101,-0.71088090811458,0.0960467908763543
23.69,0.0824606570280462,0.0425681457285289,-0.0696309943539446,0.29095418756622,-0.171912460359392,0.0612676889645555,-0.771022183427885,-0.224060095513393,0.0989731999710018,0.69990612939986,-0.706057781286364,0.0956851032598979
23.695,0.0906549628124594,0.0442044880142073,-0.0684996140616781,0.276964089269308,-0.163668741265044,0.0587612984499088,-0.765857702643521,-0.225364115929683,0.0998614330681503,0.699984310273606,-0.701184353592746,0.0953819926191768
23.7,0.0983408266742308,0.0456459163282907,-0.0673466172707893,0.263408916704641,-0.155645371210709,0.0562775547344839,-0.761037552283348,-0.22661596398202,0.100693232953022,0.700620050745981,-0.696303480276679,0.0951393107079952
23.705,0.105484549311293,0.0468846455755117,-0.0661762885571042,0.250288013781512,-0.147859190631466,0.0538248188983123,-0.75655638336218,-0.227815563406603,0.101475670891402,0.701821076389443,-0.691461091003641,0.0949590393556071
23.71,0.112061189495516,0.0479145137878493,-0.0649931947919298,0.237602234724243,-0.140324950196461,0.0514112096139425,-0.752397660800146,-0.228964605442302,0.102216105510678,0.703593036947792,-0.686705352862621,0.0948432643350558
23.715,0.118055406654247,0.0487312041585677,-0.0638021403785542,0.225354006797732,-0.133055249635013,0.0490445328213935,-0.748534516707532,-0.230066307103466,0.102921919457651,0.705939138585061,-0.682085763053181,0.0947941417401842
