run	report	run_family	profile	training_mode	mode	seed	selected_gate_softness	selected_gate_deadband	detector	auroc	best_signal	best_signal_auroc	auroc_logit	auroc_aleatoric	auroc_residual	auroc_forecast	auroc_epistemic	auroc_staleness	auroc_coherence	auroc_drift
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/encoder_dropout	0.8825	staleness	0.9295	0.5512	0.4672	0.7967	0.7786	0.5278	0.9295	0.4999	0.4817
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/imu_bias	0.5057	logit	0.5333	0.5333	0.4438	0.5072	0.5066	0.4925	0.5020	0.5001	0.5134
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/insole_missing	0.7569	residual	0.8820	0.5225	0.3449	0.8820	0.8610	0.4159	0.8256	0.4999	0.2933
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/packet_loss	0.7251	staleness	0.9106	0.4992	0.4998	0.5018	0.5043	0.5020	0.9106	0.4589	0.5002
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/packet_loss_burst	0.6304	staleness	0.8872	0.4976	0.4999	0.5054	0.5087	0.4962	0.8872	0.0726	0.5024
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/packet_loss_partial	0.8636	coherence	1.0000	0.4987	0.4994	0.5025	0.5035	0.5010	0.9132	1.0000	0.5014
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/sensor_delay	0.8091	coherence	0.9521	0.4639	0.5261	0.5463	0.5399	0.4701	0.5001	0.9521	0.5124
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/sensor_delay_jitter	0.8140	coherence	0.9429	0.4604	0.5260	0.5623	0.5544	0.4633	0.4996	0.9429	0.5136
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	fault_detection/val/stuck_imu	0.9131	coherence	1.0000	0.4739	0.5365	0.6226	0.6121	0.4718	0.9441	1.0000	0.4871
v2_fc_loso_BT15	reports/v2_fc_loso_BT15/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	2.0000	0.9654	ood_detection/clean	0.6746	drift	0.7351	0.4079	0.6956	0.6150	0.6138	0.6286	0.6081	0.4717	0.7351
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/encoder_dropout	0.9408	staleness	0.9408	0.6075	0.4078	0.8008	0.7800	0.4870	0.9408	0.5003	0.4749
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/imu_bias	0.5061	logit	0.5373	0.5373	0.4532	0.5086	0.5086	0.4960	0.5024	0.4996	0.5226
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/insole_missing	0.6482	residual	0.8649	0.4879	0.4141	0.8649	0.8353	0.4191	0.8508	0.5003	0.3253
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/packet_loss	0.9246	staleness	0.9296	0.4993	0.5004	0.5017	0.5040	0.4965	0.9296	0.4799	0.4996
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/packet_loss_burst	0.8759	staleness	0.9095	0.4982	0.5005	0.5052	0.5073	0.5057	0.9095	0.0680	0.5028
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/packet_loss_partial	0.9328	coherence	1.0000	0.4984	0.5006	0.5014	0.5034	0.5182	0.9328	1.0000	0.5006
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/sensor_delay	0.8297	coherence	0.9388	0.4463	0.5146	0.5509	0.5447	0.4796	0.4961	0.9388	0.5133
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/sensor_delay_jitter	0.8193	coherence	0.9283	0.4396	0.5147	0.5616	0.5560	0.4670	0.4956	0.9283	0.5120
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_id/stuck_imu	0.9605	coherence	1.0000	0.4685	0.5182	0.6030	0.5934	0.4995	0.9605	1.0000	0.4925
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/encoder_dropout	0.9825	staleness	0.9825	0.5759	0.3654	0.5465	0.5374	0.3789	0.9825	0.4999	0.4795
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/imu_bias	0.5076	logit	0.5398	0.5398	0.4584	0.5084	0.5090	0.5090	0.5045	0.5015	0.5017
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/insole_missing	0.7356	staleness	0.8280	0.4882	0.3801	0.7100	0.6939	0.3841	0.8280	0.4999	0.3368
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/packet_loss	0.9478	staleness	0.9480	0.4975	0.5003	0.5009	0.5039	0.4836	0.9480	0.4584	0.5023
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/packet_loss_burst	0.8677	staleness	0.9016	0.4975	0.5019	0.5013	0.5045	0.4668	0.9016	0.0746	0.5011
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/packet_loss_partial	0.9599	coherence	0.9998	0.4991	0.4993	0.5013	0.5031	0.5150	0.9599	0.9998	0.4983
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/sensor_delay	0.7502	coherence	0.9841	0.4707	0.5031	0.5148	0.5162	0.4818	0.5003	0.9841	0.5090
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/sensor_delay_jitter	0.7445	coherence	0.9704	0.4662	0.4997	0.5197	0.5199	0.5017	0.5011	0.9704	0.5110
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/test_ood/stuck_imu	0.9948	coherence	1.0000	0.4854	0.5068	0.4505	0.4555	0.4771	0.9948	1.0000	0.5003
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/encoder_dropout	0.9384	staleness	0.9384	0.5770	0.4004	0.8117	0.7920	0.4885	0.9384	0.5000	0.4613
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/imu_bias	0.5036	logit	0.5262	0.5262	0.4556	0.5047	0.5043	0.4953	0.5010	0.5000	0.5184
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/insole_missing	0.7356	staleness	0.8068	0.4985	0.3912	0.8036	0.7759	0.4156	0.8068	0.5000	0.3631
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/packet_loss	0.9139	staleness	0.9142	0.4997	0.5000	0.5006	0.5022	0.5005	0.9142	0.4738	0.5000
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/packet_loss_burst	0.8719	staleness	0.8890	0.4987	0.5000	0.5030	0.5056	0.4976	0.8890	0.0767	0.5026
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/packet_loss_partial	0.9163	coherence	0.9989	0.4997	0.5001	0.5010	0.5021	0.4995	0.9162	0.9989	0.4999
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/sensor_delay	0.7439	coherence	0.9398	0.4515	0.5223	0.5374	0.5321	0.4738	0.4987	0.9398	0.5145
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/sensor_delay_jitter	0.7327	coherence	0.9226	0.4473	0.5240	0.5503	0.5439	0.4746	0.4988	0.9226	0.5168
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/train/stuck_imu	0.9656	coherence	1.0000	0.4660	0.5309	0.5949	0.5843	0.4870	0.9656	1.0000	0.4874
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/encoder_dropout	0.9525	staleness	0.9526	0.6373	0.4272	0.7636	0.7491	0.5396	0.9526	0.5000	0.4748
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/imu_bias	0.5085	logit	0.5300	0.5300	0.4571	0.5059	0.5060	0.5064	0.5021	0.4999	0.5163
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/insole_missing	0.7384	staleness	0.9055	0.5371	0.3525	0.7495	0.7226	0.4349	0.9055	0.5000	0.3375
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/packet_loss	0.9371	staleness	0.9458	0.4994	0.5000	0.5001	0.5030	0.4999	0.9458	0.4801	0.5016
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/packet_loss_burst	0.8180	staleness	0.9218	0.4978	0.5013	0.5015	0.5050	0.4998	0.9218	0.0698	0.5043
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/packet_loss_partial	0.9475	coherence	0.9997	0.4989	0.4998	0.5016	0.5030	0.4963	0.9455	0.9997	0.5012
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/sensor_delay	0.8741	coherence	0.9657	0.4566	0.5198	0.5388	0.5342	0.4729	0.5024	0.9657	0.5154
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/sensor_delay_jitter	0.8587	coherence	0.9437	0.4527	0.5207	0.5446	0.5402	0.4784	0.5014	0.9437	0.5160
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	fault_detection/val/stuck_imu	0.9671	coherence	1.0000	0.4701	0.5255	0.5733	0.5667	0.4822	0.9671	1.0000	0.4885
v2_fc_loso_BT16	reports/v2_fc_loso_BT16/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	8.0000	0.7813	ood_detection/clean	0.8096	residual	0.7354	0.5074	0.6186	0.7354	0.7197	0.6495	0.5853	0.5678	0.6730
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/encoder_dropout	0.9040	staleness	0.9530	0.6890	0.3554	0.8012	0.7781	0.5256	0.9530	0.4999	0.4897
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/imu_bias	0.5004	logit	0.5471	0.5471	0.4520	0.5046	0.5034	0.4798	0.5031	0.5000	0.5085
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/insole_missing	0.8581	residual	0.8911	0.4688	0.4145	0.8911	0.8696	0.3872	0.8700	0.4999	0.3164
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/packet_loss	0.8470	staleness	0.9449	0.4983	0.5001	0.5011	0.5051	0.4949	0.9449	0.4909	0.4996
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/packet_loss_burst	0.7330	staleness	0.9238	0.4979	0.4999	0.5027	0.5065	0.4816	0.9238	0.0472	0.5031
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/packet_loss_partial	0.8649	coherence	1.0000	0.4985	0.5001	0.5016	0.5039	0.5072	0.9465	1.0000	0.4999
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/sensor_delay	0.8174	coherence	0.9687	0.4458	0.5321	0.5658	0.5572	0.4799	0.4970	0.9687	0.5055
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/sensor_delay_jitter	0.8029	coherence	0.9445	0.4400	0.5323	0.5794	0.5711	0.4691	0.4970	0.9445	0.5098
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_id/stuck_imu	0.9290	coherence	1.0000	0.4589	0.5320	0.5954	0.5793	0.4993	0.9706	1.0000	0.4913
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/encoder_dropout	0.8459	staleness	0.9838	0.6811	0.3527	0.5296	0.5168	0.4270	0.9838	0.4996	0.4974
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/imu_bias	0.5029	logit	0.5559	0.5559	0.4610	0.5100	0.5081	0.5074	0.5051	0.4997	0.5006
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/insole_missing	0.8105	staleness	0.8636	0.4697	0.3609	0.7804	0.7451	0.3490	0.8636	0.4996	0.2558
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/packet_loss	0.7886	staleness	0.9684	0.4978	0.5004	0.5012	0.5036	0.4942	0.9684	0.4448	0.5024
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/packet_loss_burst	0.7589	staleness	0.9173	0.4999	0.5001	0.5010	0.5049	0.4971	0.9173	0.0412	0.5019
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/packet_loss_partial	0.7876	coherence	1.0000	0.4983	0.5004	0.5035	0.5065	0.5228	0.9707	1.0000	0.5003
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/sensor_delay	0.6983	coherence	0.9924	0.4613	0.5198	0.5310	0.5301	0.4846	0.4951	0.9924	0.5031
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/sensor_delay_jitter	0.7013	coherence	0.9856	0.4562	0.5257	0.5390	0.5376	0.4914	0.4939	0.9856	0.5070
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/test_ood/stuck_imu	0.8268	staleness	1.0000	0.4656	0.5193	0.4670	0.4661	0.4800	1.0000	1.0000	0.4997
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/encoder_dropout	0.9047	staleness	0.9354	0.6027	0.4065	0.8124	0.7917	0.5032	0.9354	0.5000	0.4609
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/imu_bias	0.5030	logit	0.5371	0.5371	0.4577	0.5066	0.5056	0.4952	0.5010	0.5000	0.5187
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/insole_missing	0.8223	residual	0.8128	0.5031	0.4209	0.8128	0.7836	0.4175	0.8071	0.5000	0.3647
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/packet_loss	0.8223	staleness	0.9111	0.4997	0.4999	0.5007	0.5028	0.5009	0.9111	0.4742	0.5000
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/packet_loss_burst	0.7620	staleness	0.8858	0.4986	0.5000	0.5034	0.5069	0.4979	0.8858	0.0794	0.5025
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/packet_loss_partial	0.8392	coherence	0.9988	0.4996	0.5000	0.5011	0.5028	0.4979	0.9130	0.9988	0.4999
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/sensor_delay	0.7335	coherence	0.9388	0.4491	0.5217	0.5473	0.5402	0.4759	0.4989	0.9388	0.5152
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/sensor_delay_jitter	0.7333	coherence	0.9222	0.4449	0.5240	0.5610	0.5529	0.4781	0.4991	0.9222	0.5172
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/train/stuck_imu	0.9214	coherence	1.0000	0.4520	0.5378	0.6034	0.5911	0.4816	0.9644	1.0000	0.4872
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/encoder_dropout	0.9453	staleness	0.9405	0.6346	0.4147	0.8001	0.7747	0.4969	0.9405	0.5002	0.4753
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/imu_bias	0.5106	logit	0.5531	0.5531	0.4553	0.5119	0.5103	0.4854	0.5024	0.4997	0.5224
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/insole_missing	0.8538	residual	0.8838	0.4942	0.4458	0.8838	0.8515	0.4173	0.8503	0.5002	0.3259
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/packet_loss	0.8704	staleness	0.9301	0.4999	0.4997	0.5019	0.5048	0.4969	0.9301	0.4759	0.5008
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/packet_loss_burst	0.7975	staleness	0.9158	0.4990	0.4993	0.5039	0.5081	0.4927	0.9158	0.0611	0.5014
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/packet_loss_partial	0.8977	coherence	1.0000	0.4994	0.4992	0.5027	0.5050	0.4919	0.9324	1.0000	0.5005
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/sensor_delay	0.8275	coherence	0.9388	0.4433	0.5158	0.5673	0.5590	0.4711	0.4964	0.9388	0.5132
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/sensor_delay_jitter	0.8210	coherence	0.9259	0.4402	0.5149	0.5744	0.5655	0.4596	0.4971	0.9259	0.5125
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	fault_detection/val/stuck_imu	0.9633	coherence	1.0000	0.4566	0.5232	0.6101	0.5993	0.4877	0.9604	1.0000	0.4924
v2_fc_loso_BT17	reports/v2_fc_loso_BT17/reliability_report.json	loso	human	prob_aug_recon_fc	eval	7.0000	0.2500	1.1390	ood_detection/clean	0.6566	residual	0.6751	0.5826	0.5985	0.6751	0.6650	0.6234	0.5314	0.5546	0.6577
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/encoder_dropout	0.9532	staleness	0.9462	0.6336	0.4394	0.8796	0.8596	0.5204	0.9462	0.4999	0.4832
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/imu_bias	0.5014	logit	0.5380	0.5380	0.4560	0.5043	0.5046	0.4806	0.5024	0.5000	0.5138
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/insole_missing	0.9380	residual	0.9527	0.4712	0.4311	0.9527	0.9357	0.4299	0.8595	0.4999	0.3188
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/packet_loss	0.8715	staleness	0.9380	0.4993	0.4998	0.5007	0.5101	0.4950	0.9380	0.4846	0.4998
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/packet_loss_burst	0.7208	staleness	0.9202	0.4982	0.5015	0.5033	0.5170	0.4985	0.9202	0.0508	0.5018
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/packet_loss_partial	0.9144	coherence	1.0000	0.4995	0.5006	0.5010	0.5102	0.4919	0.9394	1.0000	0.5001
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/sensor_delay	0.8775	coherence	0.9531	0.4329	0.5794	0.6155	0.5994	0.5206	0.4969	0.9531	0.5091
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/sensor_delay_jitter	0.8599	coherence	0.9237	0.4378	0.5790	0.6196	0.6045	0.5308	0.4975	0.9237	0.5146
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_id/stuck_imu	0.9601	coherence	1.0000	0.4686	0.5487	0.6697	0.6517	0.5348	0.9652	1.0000	0.4919
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_ood/encoder_dropout	0.8879	staleness	0.9816	0.6006	0.3676	0.6617	0.6408	0.4074	0.9816	0.5006	0.4893
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_ood/imu_bias	0.5022	logit	0.5345	0.5345	0.4595	0.5036	0.5038	0.4920	0.5028	0.4999	0.5005
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_ood/insole_missing	0.8618	residual	0.8560	0.4553	0.3760	0.8560	0.8245	0.3512	0.8435	0.5006	0.2936
v2_fc_main_seed13	reports/v2_fc_main_seed13/reliability_report.json	main	human	prob_aug_recon_fc	eval	13.0000	2.0000	1.0373	fault_detection/test_ood/packet_loss	0.7829	staleness	0.9630	0.4986	0.4996	0.5007	0.5098	0.4910	0.9630	0.4587	0.4999
