time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
0.105,-0.0468543082889097,0.144281071811492,0.00500773345296401,-0.127422876019714,-0.156488020619354,0.0770666412283362,0.013315347967439,-0.0133655117252592,0.00115456913120837,-0.0757166660581837,-0.267361282214464,0.0812988845114161
0.11,-0.0468567744374649,0.144201972356711,0.00501393794748396,-0.127467007155556,-0.156635264574128,0.0770456708571142,0.0131846430388905,-0.0133805005619751,0.00114852552640513,-0.0758617060493088,-0.267672037132518,0.0813992184962356
0.115,-0.0468519856286433,0.144127458940044,0.00502183660583184,-0.127508891813205,-0.156801717121535,0.0770258821119013,0.0130639723635055,-0.0134105826441436,0.00114583112516445,-0.0759830956722485,-0.267997910280708,0.0815021097923275
0.12,-0.0468378108438154,0.144058483813821,0.00503150120509777,-0.127547325872377,-0.156986452535702,0.077007770025584,0.0129550117500094,-0.0134549240633827,0.00114685703743483,-0.0760779749003805,-0.268336144077901,0.0816054906076872
0.125,-0.0468126510751921,0.143995785803385,0.00504298429193916,-0.127581545985867,-0.15718876864067,0.0769918660190113,0.0128587638251054,-0.013512442700579,0.00115189217941132,-0.0761444982006248,-0.268684327215976,0.0817076236869132
0.13,-0.0467754649737612,0.143939884823612,0.00505631657177686,-0.127611228822644,-0.15740817396293,0.0769787225509464,0.0127755878143268,-0.0135818104028529,0.00116113127531587,-0.0761818640253842,-0.269040414923056,0.081807141195755
0.135,-0.0467257730268103,0.143891083154993,0.0050715045082708,-0.12763647189312,-0.157644361039647,0.0769688958473432,0.0127052568067233,-0.0136614627598526,0.00117466521807726,-0.0761903076847987,-0.269402730057622,0.0819030692969496
0.14,-0.046663640767308,0.14384947250841,0.00508852821139628,-0.127657757390885,-0.15789716794204,0.0769629273136743,0.0126470386363219,-0.0137496172121094,0.00119247417894789,-0.0761710589990178,-0.269769946475286,0.0819948379428512
0.145,-0.0465896423544334,0.143814945769914,0.00510733969725803,-0.127675901138097,-0.158166530536937,0.0769613243043861,0.0125997956682339,-0.0138442998362281,0.00121442378083409,-0.0761262673116181,-0.270141056748333,0.082082275918109
0.15,-0.0465048066549007,0.143787212247654,0.0051278616043025,-0.127691989287039,-0.158452428347296,0.076964540965036,0.0125620981815575,-0.0139433806875946,0.00124026456123777,-0.0760588974945125,-0.270515326845682,0.0821655916727163
0.155,-0.0464105486567619,0.143765815243626,0.00514998644835761,-0.127707305884935,-0.158754827078125,0.0769729598738217,0.0125323456968053,-0.0140446170749308,0.00126963485069995,-0.0759726014695162,-0.270892240792697,0.0822453409761474
0.16,-0.046308589616936,0.143750150847074,0.00517357649278985,-0.127723254729143,-0.159073620943921,0.0769868751907255,0.0125088904924536,-0.0141457036361447,0.00130206708437819,-0.0758715704939953,-0.27127143862153,0.0823223828785562
0.165,-0.0462008697395432,0.143739486996894,0.00519846430006102,-0.12774127910426,-0.159408577866311,0.0770064779768049,0.0124901576764658,-0.0142443276292923,0.00133699745115836,-0.0757603739913456,-0.271652651087142,0.0823978258655849
0.17,-0.0460894573722171,0.143732982084728,0.00522445401717822,-0.127762782985748,-0.159759290407733,0.0770318442768153,0.0124747565047418,-0.0143382274905956,0.0013737786702066,-0.0756437910360017,-0.272035634654034,0.0824729664206805
0.175,-0.0459764586752758,0.143729702655964,0.00525132343000811,-0.127789057110631,-0.160125134974367,0.0770629264693495,0.0124615781495161,-0.0144252524774707,0.00141169557324419,-0.0755266407136118,-0.272420110146982,0.0825492224476139
0.18,-0.045863931466883,0.14372864008839,0.00527882680016484,-0.127821212960901,-0.160505241370467,0.0770995482838216,0.0124498757963255,-0.0145034211266143,0.00144998306655253,-0.07541361746082,-0.272805708201769,0.0826280641457507
0.185,-0.0457538064998622,0.143728726453026,0.00530669847323331,-0.127860127199998,-0.160898474234557,0.0771414037661866,0.0124393237653218,-0.0145709763151764,0.00148784595441123,-0.0753091371445653,-0.273191924252015,0.0827109449668078
0.19,-0.0456478188250348,0.143728850047769,0.00533465721874095,-0.12790639848043,-0.161303427261326,0.0771880603478679,0.0124300532834118,-0.0146264348993649,0.00152448002982944,-0.0752171990778396,-0.2735780852577,0.0827992352150885
0.195,-0.0455474511976076,0.143727871302164,0.00536241123126664,-0.127960317845169,-0.161718430443889,0.0772389660371545,0.0124226635435916,-0.0146686301889618,0.00155909378306797,-0.0751412684099166,-0.2739633297419,0.0828941606887342
0.2,-0.0454538907491732,0.143724639848834,0.00538966368967279,-0.1280218532265,-0.162141569897371,0.0772934606115402,0.0124182077368382,-0.0146967458611976,0.00159093004676633,-0.0750841824086064,-0.274346601986108,0.0829967485058279
0.205,-0.0453679994384419,0.143718013526299,0.00541611873956383,-0.128090647853649,-0.162570719186967,0.0773507905460233,0.012418154787016,-0.0147103402868678,0.00161928689056526,-0.0750480831137283,-0.274726660479593,0.0831077819270183
0.21,-0.0452902981600063,0.143706879918575,0.00544148773507425,-0.128166031759884,-0.163003580521279,0.077410127270458,0.0124243285184776,-0.0147093606056869,0.00164353709869502,-0.0750343777334948,-0.275102099966337,0.0832277655883722
